Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2013,6,22,10:00,UTC,0,1009.4,65,0,-1,20.9,14,38310,190,10.2,6.7
2013,6,22,11:00,UTC,0,1009.4,65,0,-1,21.5,14.7,37280,219,7.3,3.9
2013,6,22,12:00,UTC,1,1009.6,69,0,-1,20,14.2,40430,193,11.3,7.1
2013,6,22,13:00,UTC,7,1009.8,70,0,-1,20.2,14.4,36140,187,9.4,5.6
2013,6,22,14:00,UTC,2,1009.7,69,0,-1,20.6,14.6,46850,190,10.1,5.2
2013,6,22,15:00,UTC,7,1009.8,73,0,-1,19.3,14.4,47210,188,7.4,3.6
2013,6,22,16:00,UTC,7,1009.8,77,0,-1,18.5,14.3,47840,184,7.7,4.3
2013,6,22,17:00,UTC,5,1009.7,78,0,-1,18,14.1,45410,199,6.9,3.2
2013,6,22,18:00,UTC,0,1009.5,82,0,-1,17.2,14.1,40500,172,6.1,3.5
2013,6,22,19:00,UTC,7,1009.8,86,0,-1,16.6,14.1,27000,176,6.1,3.5
2013,6,22,20:00,UTC,7,1009.9,88,0,-1,16.1,14,23970,165,4.9,3
2013,6,22,21:00,UTC,7,1009.9,89,0,-1,15.8,14,21350,161,5.6,3
2013,6,22,22:00,UTC,7,1010,89,0,-1,15.7,14,18910,174,5.6,3
2013,6,22,23:00,UTC,7,1010.1,90,0,-1,15.6,14,16960,182,4.1,2
2013,6,23,00:00,UTC,7,1010.3,90,0,-1,15.7,14,18470,198,4.2,2.6
2013,6,23,01:00,UTC,7,1010.5,90,0,-1,15.7,14,21710,184,3.7,2.2
2013,6,23,02:00,UTC,7,1010.5,90,0,-1,15.7,14,25760,186,3.4,1.9
2013,6,23,03:00,UTC,7,1010.6,89,0,-1,15.8,14,26540,175,3.4,1.9
2013,6,23,04:00,UTC,4,1010.5,85,0,-1,16.6,14.1,30720,193,4.1,2.5
2013,6,23,05:00,UTC,3,1010.8,75,0,-1,18.9,14.3,32340,212,4.4,2.4
2013,6,23,06:00,UTC,0,1010.9,73,0,-1,19.2,14.2,41960,183,4.1,2.7
2013,6,23,07:00,UTC,0,1011.1,59,0,-1,21.1,12.8,50000,193,5.1,2.9
2013,6,23,08:00,UTC,4,1011.6,59,0,-1,21.8,13.5,49000,212,6.8,3.1
2013,6,23,09:00,UTC,2,1012,59,0,-1,21.7,13.3,43750,210,7.6,4.3
2013,6,23,10:00,UTC,6,1012.4,58,0,-1,21.5,12.8,38970,204,7.9,4.1
2013,6,23,11:00,UTC,5,1012.5,59,0,-1,21.4,13,36470,216,8.3,3.2
2013,6,23,12:00,UTC,6,1012.6,56,0,-1,22,12.7,37070,190,6.8,4.3
2013,6,23,13:00,UTC,0,1012.8,55,0,-1,23,13.5,47240,225,7.2,3.6
2013,6,23,14:00,UTC,0,1013,60,0,-1,21.7,13.6,37200,196,7.2,4.1
2013,6,23,15:00,UTC,0,1013.1,64,0,-1,21.7,14.6,40510,205,5.7,3
2013,6,23,16:00,UTC,0,1013.1,62,0,-1,21.7,14.2,48400,213,4.9,2.8
2013,6,23,17:00,UTC,0,1013.2,60,0,-1,20.6,12.7,50000,197,4.9,2.7
2013,6,23,18:00,UTC,0,1013.3,67,0,-1,19.6,13.2,50000,199,3.8,2.5
2013,6,23,19:00,UTC,0,1013.5,75,0,-1,18.4,13.8,49420,220,1.6,1.1
2013,6,23,20:00,UTC,0,1013.5,86,0,-1,16.4,14.1,33720,210,2.1,1.4
2013,6,23,21:00,UTC,0,1013.8,91,0,-1,15.5,14.1,22790,168,1.8,1
2013,6,23,22:00,UTC,0,1014,92,0,-1,15.4,14,23580,123,1.6,0.8
2013,6,23,23:00,UTC,0,1013.9,93,0,-1,14.9,13.7,20920,132,2,1
2013,6,24,00:00,UTC,0,1014,94,0,-1,14.3,13.4,15610,121,1.5,0.7
2013,6,24,01:00,UTC,1,1014.2,94,0,-1,14,13.1,14570,108,2.4,1.1
2013,6,24,02:00,UTC,1,1014.3,93,0,-1,14.4,13.2,17230,113,1.3,0.6
2013,6,24,03:00,UTC,3,1014.3,92,0,-1,14.9,13.5,16540,107,1.5,0.8
2013,6,24,04:00,UTC,1,1014.4,86,0,-1,16.8,14.4,21640,122,2.6,1.1
2013,6,24,05:00,UTC,7,1014.5,79,0,-1,18.5,14.7,31130,127,4,2.5
2013,6,24,06:00,UTC,7,1014.9,78,0,-1,18.8,14.8,38020,128,3.3,2.2
2013,6,24,07:00,UTC,7,1014.9,72,0,-1,20,14.8,36890,130,3.4,2.1
2013,6,24,08:00,UTC,7,1014.8,64,0,-1,21.9,14.7,39240,126,5,2.9
2013,6,24,09:00,UTC,7,1014.8,67,0,-1,21.8,15.5,35740,131,4.3,2.5
2013,6,24,10:00,UTC,7,1015.2,67,0,-1,21,14.7,44610,136,5.6,3.7
2013,6,24,11:00,UTC,7,1015.3,70,0,-1,20.3,14.7,35730,162,5,2.4
2013,6,24,12:00,UTC,7,1015.3,61,0,-1,21.9,14,37830,143,4,2.1
2013,6,24,13:00,UTC,7,1015.2,60,0,-1,23.4,15.1,41310,126,3.2,2.1
2013,6,24,14:00,UTC,7,1015.1,56,0,-1,23.7,14.4,50000,134,3.4,1.6
2013,6,24,15:00,UTC,7,1015.2,62,0,-1,22.5,14.9,45970,257,3.8,2.3
2013,6,24,16:00,UTC,7,1015.3,62,0,-1,22.6,15,46210,245,4.5,2.5
2013,6,24,17:00,UTC,8,1015.2,67,0,-1,21.1,14.8,46710,257,3.3,2
2013,6,24,18:00,UTC,7,1015.4,70,0,-1,20.7,15,48640,290,2.9,1.8
2013,6,24,19:00,UTC,5,1015.4,72,0,-1,19.6,14.3,49380,320,1.8,1.1
2013,6,24,20:00,UTC,7,1015.4,76,0,-1,18.9,14.5,47240,0,1.1,0
2013,6,24,21:00,UTC,7,1015.3,76,0,-1,19,14.7,48690,359,2,1
2013,6,24,22:00,UTC,8,1015.7,77,0,-1,18.8,14.7,44240,313,1.3,0.6
2013,6,24,23:00,UTC,7,1015.7,79,0,-1,18.5,14.8,47460,320,1.5,0.7
2013,6,25,00:00,UTC,7,1015.6,80,0,-1,18.3,14.8,46930,298,2.9,1.6
2013,6,25,01:00,UTC,6,1015.7,83,0,-1,17.8,14.9,48950,0,1.3,0
2013,6,25,02:00,UTC,7,1015.8,88,0,-1,16.9,14.9,38310,267,2.1,1.5
2013,6,25,03:00,UTC,8,1015.7,83,0,-1,18.3,15.4,31630,3,2.1,1.1
2013,6,25,04:00,UTC,0,1015.8,82,0,-1,18.5,15.5,33750,295,2.5,1.3
2013,6,25,05:00,UTC,0,1016.2,74,0,-1,20.3,15.5,50000,278,2.3,1.4
2013,6,25,06:00,UTC,0,1016,70,0,-1,21.2,15.5,48150,356,2,0.7
2013,6,25,07:00,UTC,0,1015.8,60,0,-1,23,14.7,45340,334,2.2,0.9
2013,6,25,08:00,UTC,1,1015.9,57,0,-1,24.2,15.1,41900,194,3.9,2.4
2013,6,25,09:00,UTC,0,1016.1,55,0,-1,25.4,15.7,43240,217,5.1,2.5
2013,6,25,10:00,UTC,0,1016.2,51,0,-1,25.5,14.7,42610,224,5.8,3.4
2013,6,25,11:00,UTC,0,1016.1,46,0,-1,25.7,13.3,37500,256,6.2,3.1
2013,6,25,12:00,UTC,0,1015.8,43,0,-1,25.8,12.3,42160,267,5.2,2.7
2013,6,25,13:00,UTC,0,1015.9,42,0,-1,26.3,12.2,40630,243,5.3,2.9
2013,6,25,14:00,UTC,0,1015.9,43,0,-1,26.5,13,39930,275,5.6,2.2
2013,6,25,15:00,UTC,0,1015.9,40,0,-1,25.7,11.1,46350,286,5.8,3
2013,6,25,16:00,UTC,0,1015.7,41,0,-1,25.5,11.2,50000,334,5,3
2013,6,25,17:00,UTC,0,1015.6,43,0,-1,25.1,11.7,50000,330,4.9,2.2
2013,6,25,18:00,UTC,1,1015.5,44,0,-1,24.1,11.2,50000,336,5.7,3.3
2013,6,25,19:00,UTC,0,1015.8,51,0,-1,23,12.2,50000,327,3.7,2.4
2013,6,25,20:00,UTC,0,1016,54,0,-1,21.9,12.3,50000,356,4.4,2.7
2013,6,25,21:00,UTC,0,1016.1,61,0,-1,20.6,12.9,50000,5,4.2,2.5
2013,6,25,22:00,UTC,0,1016.1,68,0,-1,19.5,13.6,50000,25,3.9,2.6
2013,6,25,23:00,UTC,0,1016,75,0,-1,18.7,14.1,50000,29,3.2,2.1
2013,6,26,00:00,UTC,2,1015.8,77,0,-1,18.5,14.5,50000,19,3.7,2.4
2013,6,26,01:00,UTC,1,1015.6,82,0,-1,18.1,15,50000,24,2.3,1.4
2013,6,26,02:00,UTC,0,1015.2,85,0,-1,18,15.5,47900,30,2.9,1.7
2013,6,26,03:00,UTC,7,1015,81,0,-1,20.1,16.8,31380,83,2.8,1.4
2013,6,26,04:00,UTC,7,1014.7,77,0,-1,20.8,16.7,34590,71,3.7,2.3
2013,6,26,05:00,UTC,7,1014.6,72,0,-1,22.3,16.9,32870,85,4.1,2.2
2013,6,26,06:00,UTC,8,1014.5,68,0,-1,23.6,17.4,30500,82,4.4,2.7
2013,6,26,07:00,UTC,2,1014.3,59,0,-1,25.9,17.4,34070,109,6.5,3.1
2013,6,26,08:00,UTC,1,1014.2,53,0,-1,26.8,16.3,35860,112,7,3.8
2013,6,26,09:00,UTC,7,1014.2,52,0,-1,27.2,16.6,34040,118,7.8,4.1
2013,6,26,10:00,UTC,2,1013.8,47,0,-1,28.6,16.4,29340,108,8.2,5.1
2013,6,26,11:00,UTC,4,1013.7,42,0,-1,29.7,15.4,36480,124,8.6,4.7
2013,6,26,12:00,UTC,7,1013.4,39,0,-1,29.3,14.1,36680,127,7.2,3.8
2013,6,26,13:00,UTC,6,1013.4,40,0,-1,30.7,15.6,37470,137,10.3,3.7
2013,6,26,14:00,UTC,3,1013.3,43,0,-1,29,15,38650,149,6.7,3.9
2013,6,26,15:00,UTC,2,1013.3,42,0,-1,30,15.8,35520,148,8.6,4.7
2013,6,26,16:00,UTC,7,1013.4,47,0,-1,29.1,16.6,40130,138,6.8,3.4
2013,6,26,17:00,UTC,4,1013.7,51,0,-1,27.6,16.6,35700,126,9.4,5
2013,6,26,18:00,UTC,1,1013.6,54,0,-1,27,16.8,41680,129,5.4,3
2013,6,26,19:00,UTC,7,1013.6,58,0,-1,26.3,17.5,32340,113,4.9,2.5
2013,6,26,20:00,UTC,2,1013.8,65,0,-1,25.1,18.1,31720,109,3.7,1.8
2013,6,26,21:00,UTC,1,1014.2,70,0,-1,23.8,18.1,30860,116,1.5,0.8
2013,6,26,22:00,UTC,6,1014.2,74,0,-1,23,18.2,28050,86,2.1,1.2
2013,6,26,23:00,UTC,7,1014.3,78,0,-1,22.4,18.4,23220,0,1,0
2013,6,27,00:00,UTC,8,1014,80,0,-1,22,18.4,23090,0,0.6,0
2013,6,27,01:00,UTC,3,1013.8,83,0,-1,21.2,18.3,19640,93,1.6,0.7
2013,6,27,02:00,UTC,2,1013.8,85,0,-1,20.9,18.4,17990,51,1.5,0.8
2013,6,27,03:00,UTC,7,1014.4,87,0,-1,20.8,18.5,18520,234,3,1.7
2013,6,27,04:00,UTC,0,1014.1,87,0,-1,20.3,18,17000,297,2.1,1.1
2013,6,27,05:00,UTC,0,1014.1,82,0,-1,21.2,18,16550,0,1.8,0
2013,6,27,06:00,UTC,7,1014.6,80,0,-1,21.5,17.8,20610,203,4.4,2.4
2013,6,27,07:00,UTC,4,1014.4,74,0,-1,23.5,18.7,18870,205,2.3,1.1
2013,6,27,08:00,UTC,7,1014.6,72,0,-1,23.4,18.1,25980,208,5.7,1.8
2013,6,27,09:00,UTC,7,1014.7,86,2.6,-1,21.5,19.2,7100,236,3.8,2.6
2013,6,27,10:00,UTC,5,1015.2,79,0,-1,23,19.2,23580,211,5.4,3.7
2013,6,27,11:00,UTC,7,1015.5,75,0,-1,22.5,17.9,27470,221,6.2,3.5
2013,6,27,12:00,UTC,7,1015.7,70,0,-1,23,17.4,46260,229,7.1,3.9
2013,6,27,13:00,UTC,7,1016.5,72,0,-1,22,16.7,38610,234,7.3,4.3
2013,6,27,14:00,UTC,7,1016.7,78,0,-1,19.7,15.9,41990,211,8.2,4.7
2013,6,27,15:00,UTC,8,1017.7,79,0,-1,19,15.3,50000,216,5.2,2.7
2013,6,27,16:00,UTC,7,1017.8,77,0,-1,19.1,15,50000,242,5.9,2.9
2013,6,27,17:00,UTC,2,1017.7,74,0,-1,18.1,13.4,50000,215,6.7,3.6
2013,6,27,18:00,UTC,7,1018.2,74,0,-1,17.7,13.1,50000,215,7,4.2
2013,6,27,19:00,UTC,6,1018.6,80,0,-1,16.9,13.4,50000,203,6.6,3.8
2013,6,27,20:00,UTC,2,1018.9,83,0,-1,16.4,13.5,50000,214,5.8,3
2013,6,27,21:00,UTC,2,1018.8,88,0,-1,16.1,14,50000,207,5.2,2.9
2013,6,27,22:00,UTC,6,1019.1,89,0,-1,16,14.2,47430,193,6.8,3.2
2013,6,27,23:00,UTC,4,1019.6,89,0,-1,15.7,13.9,38560,208,4.9,2.5
2013,6,28,00:00,UTC,0,1019.9,87,0,-1,15.3,13.1,50000,211,5.3,2.8
2013,6,28,01:00,UTC,6,1019.8,88,0,-1,15.2,13.3,50000,212,4.6,2.4
2013,6,28,02:00,UTC,4,1020,87,0,-1,15.4,13.3,42490,216,5.5,2.8
2013,6,28,03:00,UTC,3,1020.1,85,0,-1,15.6,13.1,36680,199,5.2,3
2013,6,28,04:00,UTC,5,1020,78,0,-1,16.5,12.7,37820,193,4.8,2.7
2013,6,28,05:00,UTC,3,1020.3,75,0,-1,16.5,12.1,44880,210,6.2,3.2
2013,6,28,06:00,UTC,3,1020.7,73,0,-1,16.7,11.9,48760,194,6.9,3.5
2013,6,28,07:00,UTC,1,1020.9,65,0,-1,18.5,11.9,45990,186,7.7,4.5
2013,6,28,08:00,UTC,0,1020.9,66,0,-1,18.7,12.2,49290,193,8.4,4.4
2013,6,28,09:00,UTC,7,1021.1,67,0,-1,18.6,12.4,49880,219,7.9,4.2
2013,6,28,10:00,UTC,8,1021.3,72,0,-1,17.6,12.6,44900,194,7.3,4.7
2013,6,28,11:00,UTC,7,1021.3,75,0,-1,17.1,12.6,40670,196,7.2,4.4
2013,6,28,12:00,UTC,7,1021,72,0,-1,17.6,12.4,45290,192,6.3,4.2
2013,6,28,13:00,UTC,7,1021.2,71,0,-1,17.3,12.1,45500,183,6,3.3
2013,6,28,14:00,UTC,1,1020.5,53,0,-1,19.8,9.9,40540,224,6.3,3.7
2013,6,28,15:00,UTC,1,1020.2,58,0,-1,19.4,10.9,39200,223,5.8,3.3
2013,6,28,16:00,UTC,0,1019.8,60,0,-1,18.3,10.3,47050,218,5.7,3.5
2013,6,28,17:00,UTC,0,1019.4,62,0,-1,17.9,10.6,50000,226,5.3,2.8
2013,6,28,18:00,UTC,6,1018.6,69,0,-1,16.5,10.8,50000,223,3.3,2.1
2013,6,28,19:00,UTC,7,1018.5,69,0,-1,16,10.3,50000,204,2.5,1.4
2013,6,28,20:00,UTC,7,1018.3,75,0,-1,15.5,11.2,48900,158,2.5,1.6
2013,6,28,21:00,UTC,8,1018,78,0,-1,15.3,11.5,47420,181,2.7,1.5
2013,6,28,22:00,UTC,8,1017.5,82,0,-1,15.1,12,49610,186,2,1.1
2013,6,28,23:00,UTC,7,1017.5,85,0,-1,14.8,12.3,40910,174,2.1,1.2
2013,6,29,00:00,UTC,7,1017.2,89,0.7,-1,14.7,12.9,15070,206,2.4,1.3
2013,6,29,01:00,UTC,7,1016.6,96,1.4,-1,14.1,13.6,7120,0,0.9,0
2013,6,29,02:00,UTC,7,1016.2,97,3.1,-1,13.7,13.3,5990,0,1,0
2013,6,29,03:00,UTC,7,1015.1,95,0,-1,13.7,12.9,33280,24,1.6,0.7
2013,6,29,04:00,UTC,7,1015,96,0.5,-1,14,13.4,13760,105,1.9,0.8
2013,6,29,05:00,UTC,7,1014.6,93,0,-1,14.7,13.5,41260,99,2.5,1.1
2013,6,29,06:00,UTC,7,1014.4,86,0,-1,15.1,12.7,47610,94,2.4,0.9
2013,6,29,07:00,UTC,7,1014.2,77,0,-1,16,12,50000,70,1.7,0.8
2013,6,29,08:00,UTC,7,1013.6,75,0,-1,16.2,11.8,47110,322,1.9,0.6
2013,6,29,09:00,UTC,7,1013.4,78,0,-1,17,13,50000,209,2,1.1
2013,6,29,10:00,UTC,8,1013.1,79,0,-1,16.3,12.7,43790,264,2.9,1.5
2013,6,29,11:00,UTC,8,1012.9,80,0,-1,16.5,13.1,40580,261,2.3,1.1
2013,6,29,12:00,UTC,8,1012.3,82,0,-1,16.5,13.3,45690,268,3.4,2.1
2013,6,29,13:00,UTC,8,1012.1,81,0,-1,16.4,13.2,37710,276,3,1.6
2013,6,29,14:00,UTC,8,1012.1,78,0,-1,16,12.1,50000,279,2.5,1.5
2013,6,29,15:00,UTC,8,1011.9,79,0,-1,16.1,12.6,40920,302,2.7,1.4
2013,6,29,16:00,UTC,8,1011.6,81,0,-1,16.1,12.8,45330,249,2.8,1.3
2013,6,29,17:00,UTC,8,1011.6,79,0,-1,16.1,12.5,46640,257,3.6,1.7
2013,6,29,18:00,UTC,8,1011.5,79,0,-1,15.8,12.2,50000,244,3.1,1.6
2013,6,29,19:00,UTC,8,1011.3,78,0,-1,15.7,11.9,50000,247,4,2.2
2013,6,29,20:00,UTC,7,1011.6,79,0,-1,15,11.3,50000,226,1.5,0.7
2013,6,29,21:00,UTC,8,1011.5,83,0,-1,14.2,11.4,50000,0,0.9,0
2013,6,29,22:00,UTC,7,1011.6,86,0,-1,14.3,12,50000,225,1.8,1.1
2013,6,29,23:00,UTC,7,1011.2,85,0,-1,14.5,11.9,49640,260,2.8,1.6
2013,6,30,00:00,UTC,0,1011.2,92,0,-1,12.8,11.5,31790,274,1.7,1.1
2013,6,30,01:00,UTC,0,1011.3,96,0,-1,11.6,10.9,16380,0,0.6,0
2013,6,30,02:00,UTC,0,1011.2,97,0,-1,11,10.5,13820,0,0,0
2013,6,30,03:00,UTC,0,1011.3,95,0,-1,11.9,11.1,22660,0,0,0
2013,6,30,04:00,UTC,4,1011.4,90,0,-1,14.3,12.6,34600,168,1.3,0.6
2013,6,30,05:00,UTC,0,1011.3,79,0,-1,16.4,12.8,47290,270,3.1,1.9
2013,6,30,06:00,UTC,1,1011.6,70,0,-1,17.7,12.2,50000,214,3.2,1.8
2013,6,30,07:00,UTC,2,1011.8,62,0,-1,19.2,11.8,42210,208,4.9,2.5
2013,6,30,08:00,UTC,1,1011.8,63,0,-1,19.6,12.3,40950,221,5.1,2
2013,6,30,09:00,UTC,0,1011.9,56,0,-1,20.7,11.6,38000,214,5.6,3.2
2013,6,30,10:00,UTC,0,1011.9,54,0,-1,20.9,11.2,40390,216,4.9,2.5
2013,6,30,11:00,UTC,0,1011.9,52,0,-1,21.3,11.1,41160,192,5.6,2.9
2013,6,30,12:00,UTC,0,1011.9,50,0,-1,22.2,11.3,37570,222,5.9,3
2013,6,30,13:00,UTC,0,1011.9,52,0,-1,21.6,11.4,30800,202,7.4,4.3
2013,6,30,14:00,UTC,1,1011.7,53,0,-1,21.8,11.8,46880,214,6.4,3.5
2013,6,30,15:00,UTC,0,1011.6,51,0,-1,21.7,11.1,43780,248,6,3.1
2013,6,30,16:00,UTC,5,1011.6,55,0,-1,21.1,11.7,50000,253,3.5,2.1
2013,6,30,17:00,UTC,7,1011.9,61,0,-1,19.8,12.1,50000,241,4.1,2.4
2013,6,30,18:00,UTC,6,1011.6,61,0,-1,19,11.2,50000,259,2.6,1.4
2013,6,30,19:00,UTC,5,1011.3,68,0,-1,17.9,11.9,50000,249,2.3,0.9
2013,6,30,20:00,UTC,1,1011.3,80,0,-1,15.8,12.2,48420,255,2,1.4
2013,6,30,21:00,UTC,5,1011.2,84,0,-1,14.7,12.1,46270,258,1.6,1.2
2013,6,30,22:00,UTC,0,1011,89,0,-1,13.8,12,36850,0,0.8,0
2013,6,30,23:00,UTC,0,1011.3,92,0,-1,12.9,11.7,24230,0,0,0
2013,7,1,00:00,UTC,0,1011.5,94,0,-1,12,11.2,20640,0,0,0
2013,7,1,01:00,UTC,0,1011,95,0,-1,11.5,10.7,18500,0,0,0
2013,7,1,02:00,UTC,0,1010.6,95,0,-1,11.3,10.5,21950,0,0,0
2013,7,1,03:00,UTC,0,1010.6,88,0,-1,12.4,10.5,29080,0,0,0
2013,7,1,04:00,UTC,0,1010.4,79,0,-1,15,11.4,33130,36,1.4,0.7
2013,7,1,05:00,UTC,0,1010.3,75,0,-1,17.3,12.9,46020,303,1.6,0.8
2013,7,1,06:00,UTC,0,1010,63,0,-1,19.1,12,49000,254,2,1.1
2013,7,1,07:00,UTC,0,1009.8,59,0,-1,19.9,11.6,47520,173,4,1.3
2013,7,1,08:00,UTC,5,1009.5,55,0,-1,21,11.6,45550,196,4.7,2.5
2013,7,1,09:00,UTC,1,1009.7,55,0,-1,21.4,12.1,43420,194,4.8,2.9
2013,7,1,10:00,UTC,0,1009.4,60,0,-1,21.9,13.7,31900,227,7,4.3
2013,7,1,11:00,UTC,2,1009.2,62,0,-1,21.1,13.5,45770,226,7,3.6
2013,7,1,12:00,UTC,0,1008.8,54,0,-1,22,12.3,37920,225,6.7,3
2013,7,1,13:00,UTC,3,1008.7,53,0,-1,22.3,12.3,41590,236,8.7,4.1
2013,7,1,14:00,UTC,5,1008.8,56,0,-1,20.5,11.5,45760,248,6.7,4
2013,7,1,15:00,UTC,6,1008.8,56,0,-1,19.9,10.9,46460,250,5.7,3.8
2013,7,1,16:00,UTC,7,1008.8,58,0,-1,19.1,10.6,38230,235,6.5,3.3
2013,7,1,17:00,UTC,5,1008.9,62,0,-1,17.9,10.5,50000,224,6,3.3
2013,7,1,18:00,UTC,7,1008.7,64,0,-1,17,10.1,48620,245,5.8,2.9
2013,7,1,19:00,UTC,7,1008.8,69,0,-1,16.2,10.5,50000,211,4.2,2.5
2013,7,1,20:00,UTC,8,1009.1,73,0,-1,15.7,10.9,50000,217,4.8,2.7
2013,7,1,21:00,UTC,7,1009.2,80,0,-1,14.8,11.3,50000,221,3.1,1.6
2013,7,1,22:00,UTC,6,1009.3,81,0,-1,14.2,11.1,50000,196,2.5,1.5
2013,7,1,23:00,UTC,6,1009.3,83,0,-1,14.5,11.6,46200,208,4.7,2.3
2013,7,2,00:00,UTC,7,1009,83,0,-1,14.3,11.4,43360,181,5.6,2.9
2013,7,2,01:00,UTC,7,1009.1,86,0,-1,13.8,11.6,50000,180,4,2
2013,7,2,02:00,UTC,7,1009.1,83,0,-1,14.4,11.5,50000,207,5.6,3
2013,7,2,03:00,UTC,3,1009.1,79,0,-1,15,11.4,50000,202,6.9,3.8
2013,7,2,04:00,UTC,7,1009.3,80,0,-1,15.2,11.8,50000,191,5.5,3.1
2013,7,2,05:00,UTC,7,1009.5,75,0,-1,16.3,11.8,50000,206,7.2,3.5
2013,7,2,06:00,UTC,5,1009.9,66,0,-1,17.7,11.3,50000,197,7.3,4.1
2013,7,2,07:00,UTC,2,1010.4,66,0,-1,18.6,12.1,50000,189,9.4,5.6
2013,7,2,08:00,UTC,7,1010.8,70,0,-1,18,12.4,50000,191,10.2,4.5
2013,7,2,09:00,UTC,7,1011.3,67,0,-1,18.5,12.1,50000,198,9.6,5.9
2013,7,2,10:00,UTC,7,1011.5,64,0,-1,19,12,43300,198,8.6,5.1
2013,7,2,11:00,UTC,4,1011.7,59,0,-1,20.3,12,45900,200,8.5,4.4
2013,7,2,12:00,UTC,1,1011.8,59,0,-1,20.9,12.7,37750,191,8,4.3
2013,7,2,13:00,UTC,3,1012,64,0,-1,20.2,13.2,34890,183,7.9,4.3
2013,7,2,14:00,UTC,1,1012.4,67,0,-1,20,13.7,37680,193,9.7,6
2013,7,2,15:00,UTC,4,1012.5,63,0,-1,19.3,12.1,42760,199,7.9,5
2013,7,2,16:00,UTC,7,1012.5,67,0,-1,18.6,12.4,49470,205,6.4,3.5
2013,7,2,17:00,UTC,4,1012.7,69,0,-1,18.1,12.4,44670,178,7.1,3.8
2013,7,2,18:00,UTC,2,1013,75,0,-1,17.1,12.7,44170,165,8.9,4.5
2013,7,2,19:00,UTC,7,1013.2,80,0,-1,16.7,13.3,36140,175,6.7,3.8
2013,7,2,20:00,UTC,7,1013.1,85,0,-1,16.4,13.9,23280,192,6.1,3.5
2013,7,2,21:00,UTC,7,1013.4,85,0,-1,16,13.5,47260,229,4.4,2.5
2013,7,2,22:00,UTC,7,1013.7,80,0,-1,15.4,12,49180,208,5.6,2.8
2013,7,2,23:00,UTC,7,1013.9,76,0,-1,15.5,11.3,37450,212,5.5,3
2013,7,3,00:00,UTC,7,1014,75,0,-1,15.4,11.1,44760,208,5.8,3.2
2013,7,3,01:00,UTC,3,1014.1,81,0,-1,14.4,11.1,37700,210,3.2,1.8
2013,7,3,02:00,UTC,4,1014,88,0,-1,13.2,11.2,34320,155,2.1,1.3
2013,7,3,03:00,UTC,0,1014.3,84,0,-1,14.6,11.9,38310,163,2.3,1.2
2013,7,3,04:00,UTC,0,1014.4,79,0,-1,15.9,12.2,35550,168,3.7,2.4
2013,7,3,05:00,UTC,3,1014.6,67,0,-1,17.5,11.3,38400,180,6.2,3.4
2013,7,3,06:00,UTC,5,1014.7,65,0,-1,17.1,10.4,43730,165,6.2,3.8
2013,7,3,07:00,UTC,3,1015,54,0,-1,19,9.4,35810,189,7.5,5
2013,7,3,08:00,UTC,7,1015.2,65,0,-1,17.8,11.2,44570,195,7.2,3.7
2013,7,3,09:00,UTC,1,1015.3,56,0,-1,19.7,10.7,38650,203,8.5,5
2013,7,3,10:00,UTC,4,1015.8,53,0,-1,20.1,10.2,41190,191,8.4,4.5
2013,7,3,11:00,UTC,3,1016,52,0,-1,19.6,9.5,42280,191,7.1,4.7
2013,7,3,12:00,UTC,0,1016,49,0,-1,20.1,9.1,34230,198,8.4,4.8
2013,7,3,13:00,UTC,5,1016.4,51,0,-1,19.6,9.3,42770,209,7.1,4
2013,7,3,14:00,UTC,0,1016.5,49,0,-1,19.6,8.6,43560,189,7.3,4.8
2013,7,3,15:00,UTC,1,1016.7,48,0,-1,19.9,8.5,46100,206,7.6,3.4
2013,7,3,16:00,UTC,0,1016.7,51,0,-1,19.1,8.6,50000,194,6.1,3.8
2013,7,3,17:00,UTC,0,1016.8,52,0,-1,18.6,8.7,50000,188,4.8,2.9
2013,7,3,18:00,UTC,0,1017.1,60,0,-1,17.6,9.7,50000,199,6.3,3
2013,7,3,19:00,UTC,0,1017.6,67,0,-1,16.7,10.6,49990,189,4.6,2.9
2013,7,3,20:00,UTC,2,1018,75,0,-1,15.4,11,50000,207,2.1,1.1
2013,7,3,21:00,UTC,1,1018.4,85,0,-1,13.7,11.1,44570,158,1.5,1.1
2013,7,3,22:00,UTC,0,1018.6,90,0,-1,12.8,11.2,43270,164,2.2,0.9
2013,7,3,23:00,UTC,1,1019.1,93,0,-1,12.3,11.2,30520,0,0.5,0
2013,7,4,00:00,UTC,0,1019.2,95,0,-1,11.5,10.8,26710,0,0.9,0
2013,7,4,01:00,UTC,0,1019.2,96,0,-1,11.1,10.4,21460,0,0.8,0
2013,7,4,02:00,UTC,0,1019.5,96,0,-1,11.5,10.9,22750,126,1.7,1.1
2013,7,4,03:00,UTC,5,1019.7,91,0,-1,13.9,12.4,33070,0,1,0
2013,7,4,04:00,UTC,0,1019.8,86,0,-1,15.7,13.4,35350,157,2.7,1.5
